0.0000,0.0754,0.1508,0.2261,0.3015,0.3769,0.4523,0.5276,0.6030,0.6784,0.7538,0.8291,0.9045,0.9799,1.0553,1.1307,1.2060,1.2814,1.3568,1.4322,1.5075,1.5829,1.6583,1.7337,1.8090,1.8844,1.9598,2.0352,2.1106,2.1859,2.2613,2.3367,2.4121,2.4874,2.5628,2.6382,2.7136,2.7889,2.8643,2.9397,3.0151,3.0905,3.1658,3.2412,3.3166,3.3920,3.4673,3.5427,3.6181,3.6935,3.7688,3.8442,3.9196,3.9950,4.0704,4.1457,4.2211,4.2965,4.3719,4.4472,4.5226,4.5980,4.6734,4.7487,4.8241,4.8995,4.9749,5.0503,5.1256,5.2010,5.2764,5.3518,5.4271,5.5025,5.5779,5.6533,5.7286,5.8040,5.8794,5.9548,6.0302,6.1055,6.1809,6.2563,6.3317,6.4070,6.4824,6.5578,6.6332,6.7085,6.7839,6.8593,6.9347,7.0101,7.0854,7.1608,7.2362,7.3116,7.3869,7.4623,7.5377,7.6131,7.6884,7.7638,7.8392,7.9146,7.9899,8.0653,8.1407,8.2161,8.2915,8.3668,8.4422,8.5176,8.5930,8.6683,8.7437,8.8191,8.8945,8.9698,9.0452,9.1206,9.1960,9.2714,9.3467,9.4221,9.4975,9.5729,9.6482,9.7236,9.7990,9.8744,9.9497,10.0251,10.1005,10.1759,10.2513,10.3266,10.4020,10.4774,10.5528,10.6281,10.7035,10.7789,10.8543,10.9296,11.0050,11.0804,11.1558,11.2312,11.3065,11.3819,11.4573,11.5327,11.6080,11.6834,11.7588,11.8342,11.9095,11.9849,12.0603,12.1357,12.2111,12.2864,12.3618,12.4372,12.5126,12.5879,12.6633,12.7387,12.8141,12.8894,12.9648,13.0402,13.1156,13.1910,13.2663,13.3417,13.4171,13.4925,13.5678,13.6432,13.7186,13.7940,13.8693,13.9447,14.0201,14.0955,14.1709,14.2462,14.3216,14.3970,14.4724,14.5477,14.6231,14.6985,14.7739,14.8492,14.9246,15.0000
0.4768,0.4531,0.4521,0.4238,0.3679,0.3170,0.2605,0.1835,0.0676,0.0292,-0.0613,-0.1199,-0.1956,-0.2413,-0.2640,-0.3241,-0.3474,-0.3472,-0.3945,-0.3683,-0.3629,-0.3445,-0.2784,-0.2705,-0.1995,-0.1631,-0.1417,-0.0679,0.0091,0.0349,0.1164,0.1342,0.1741,0.2271,0.2538,0.2887,0.2735,0.3091,0.3104,0.2874,0.2320,0.2226,0.2207,0.1669,0.1130,0.0432,0.0396,-0.0159,-0.0694,-0.0891,-0.1436,-0.1675,-0.1825,-0.2045,-0.2288,-0.2089,-0.2289,-0.2514,-0.2169,-0.2198,-0.2003,-0.1462,-0.1001,-0.0698,-0.0486,-0.0224,0.0136,0.0415,0.0807,0.1185,0.1305,0.1574,0.1773,0.1945,0.1817,0.1732,0.1828,0.1645,0.1225,0.1157,0.1125,0.0785,0.0770,0.0594,0.0045,-0.0299,-0.0610,-0.0600,-0.1092,-0.0949,-0.1252,-0.0897,-0.1007,-0.1403,-0.1248,-0.1082,-0.1085,-0.1261,-0.0816,-0.0789,-0.0342,-0.0251,-0.0159,0.0078,0.0038,0.0374,0.0472,0.0607,0.0861,0.1049,0.0928,0.1009,0.1205,0.1081,0.1126,0.0905,0.0740,0.0793,0.0501,0.0299,0.0388,-0.0238,-0.0208,-0.0163,-0.0376,-0.0495,-0.0604,-0.0792,-0.0836,-0.0951,-0.0945,-0.0759,-0.0745,-0.0566,-0.0549,-0.0621,-0.0335,-0.0411,-0.0321,0.0018,-0.0120,-0.0009,0.0242,0.0621,0.0296,0.0334,0.0567,0.0503,0.0569,0.0491,0.0805,0.0482,0.0620,0.0590,0.0655,0.0644,0.0257,0.0267,-0.0166,0.0121,-0.0259,-0.0323,-0.0346,-0.0326,-0.0343,-0.0561,-0.0687,-0.0487,-0.0494,-0.0612,-0.0293,-0.0388,-0.0317,-0.0289,-0.0224,-0.0151,0.0103,-0.0113,-0.0006,-0.0052,0.0312,0.0207,0.0327,0.0291,0.0441,0.0301,0.0273,0.0259,0.0343,0.0287,0.0255,0.0182,0.0212,0.0157,0.0200,-0.0037,0.0166,-0.0081,0.0088,0.0009
